trail,mean,std
0,46.47,10.010449540355319
1,44.47,12.74712124363773
2,45.02,12.124339157248947
3,45.45,11.973616830348295
4,44.35,13.538371393930671
5,43.21,14.720254753230337
6,44.88,12.232971838437312
7,44.92,13.202030146913023
8,44.62,13.261055764908019
9,45.17,11.526538942804999
10,44.46,13.829981923343198
11,43.65,13.448698821819148
12,40.93,16.381242321631145
13,43.49,14.301395036848666
14,43.6,13.60808583159291
15,43.66,13.488676732726605
16,41.47,17.42725164792201
17,44.55,13.448698821819153
18,41.99,14.85698152384932
19,42.95,14.624209380339158
20,40.06,17.473877646361146
21,43.85,12.84630297011557
22,42.55,16.01897312564072
23,44.4,12.918978287774934
24,44.76,12.464445434916065
25,43.7,12.981910491141129
26,41.84,15.119999999999996
27,45.0,11.458621208504974
28,41.78,15.035677570365761
29,41.88,15.473383598941751
30,42.56,14.608435919016108
31,41.14,15.642902543965413
32,43.68,13.452791531871737
33,43.07,13.846483308046132
34,42.79,14.253627608437094
35,40.28,17.451120307877083
36,40.08,16.16457855930676
37,41.29,15.577737319649462
38,41.56,15.819178234029724
39,43.15,15.189058562004435
40,44.1,12.205326705991933
41,44.62,13.04207038778737
42,41.93,15.371567909618065
43,40.65,15.973337159153694
44,43.21,14.437655626866858
45,42.77,14.627272473021073
46,44.06,13.690010956898467
47,43.22,13.686182813334042
48,40.54,16.459295246151953
49,42.2,14.644452874723594
50,42.52,15.219382379058631
51,42.76,14.70314252124356
52,42.44,14.229068838121494
53,43.8,13.395521639712282
54,40.2,16.110245187457576
55,41.58,15.853819729011693
56,39.15,17.364547215519323
57,41.61,16.314959393145912
58,42.0,15.263682386632656
59,41.97,14.793549269867588
60,40.43,15.790664963832274
61,42.56,14.996212855251141
62,42.09,15.649980830659192
63,40.93,16.465269508878357
64,40.38,16.50259373553139
65,40.96,16.48752255495047
66,39.54,16.867376796645047
67,39.91,17.230261170394353
68,42.99,13.641477192738334
69,42.41,14.565091829439318
70,40.42,16.10352756386003
71,38.24,16.55664217164822
72,40.48,16.68021582594184
73,43.22,13.517825268881085
74,43.83,12.622246234327713
75,40.56,16.815064674273493
76,41.63,15.648421645648478
77,40.27,16.261522068982355
78,41.08,15.489790185796574
79,42.15,15.213398699830355
80,42.0,14.474114826130128
81,40.12,16.932383175442247
82,37.68,18.06869115348425
83,38.09,17.65564782158955
84,42.23,15.537602775203121
85,41.15,16.25692160281274
86,41.94,15.211061764387109
87,39.09,17.980041712966067
88,41.29,15.378748323579519
89,40.29,16.845946099878166
90,40.72,15.145349121099839
91,39.85,16.373377782241505
92,40.01,15.545092473189092
93,37.35,18.21613295954988
94,38.76,17.134246408873658
95,39.34,16.76915024680739
96,39.66,16.349446473810666
97,42.11,15.14522697089747
98,41.41,15.585952008138616
99,39.78,17.160757559035677
100,39.2,17.784824992110543
101,38.57,16.970713008002924
102,40.03,16.13967471791177
103,40.64,14.968981261261565
104,39.52,17.043755454711263
105,40.53,14.862338308624242
106,38.43,17.36620568805979
107,39.83,16.0997236001119
108,42.35,14.732532029491729
109,39.32,16.400536576587967
110,39.22,16.891169290490218
111,39.24,17.12432188438422
112,37.45,18.290639682635483
113,39.09,17.110870813608518
114,37.65,17.605893899487175
115,35.82,18.161706968234018
116,40.48,15.592613635949563
117,41.47,15.103943193749114
118,40.8,14.037093716293265
119,39.13,17.278110429094966
120,39.68,16.3186273932583
121,34.53,19.484072982823683
122,40.28,16.42929091592209
123,39.33,16.64455166112925
124,40.66,15.136195030455967
125,34.64,17.931268778310134
126,38.98,17.031136192280297
127,36.6,16.44384383287558
128,36.53,18.340368044289633
129,43.79,12.848575796562036
130,38.93,16.34702113536287
131,36.5,17.72991821752148
132,37.8,18.259244234085926
133,36.55,17.959607456734688
134,34.87,18.360095315656725
135,40.33,15.567951053366022
136,43.35,12.820588910030613
137,38.49,17.081858798151924
138,38.39,16.400545722627644
139,38.54,16.683177155446145
140,37.48,16.69639482043954
141,39.68,16.197456590465062
142,39.77,16.65284059852853
143,36.23,18.5670972421647
144,38.73,15.977393404432405
145,38.74,16.98683019282879
146,34.21,19.477317577120328
147,35.79,18.98119859229126
148,34.92,18.231116257651365
149,38.02,17.92817893708115
150,36.33,18.787791248574177
151,33.6,19.069347130932396
152,37.02,17.33665480996839
153,37.46,17.92563527465623
154,35.14,18.193966032726344
155,37.69,17.595848942293188
156,37.85,16.22243816446838
157,36.52,18.38122955626201
158,37.33,16.91984337988978
159,36.19,18.230027427296985
160,38.53,17.49883138955285
161,40.59,16.33590830042823
162,36.87,17.322040872830197
163,36.68,17.352164130159665
164,34.25,18.59267328815305
165,39.35,16.38314682837215
166,35.33,18.28499658189742
167,35.03,18.467514721802722
168,36.96,18.89863487133396
169,37.39,17.90133793882457
170,38.26,17.752532213743486
171,33.48,18.975499993412562
172,33.57,17.78721732031179
173,36.52,17.666057851144945
174,39.02,16.04492443110904
175,34.18,18.523703733325046
176,39.35,15.606649223968619
177,35.07,17.14716011472454
178,35.41,17.805108817415295
179,36.27,18.165822304536626
180,37.69,17.218998228700766
181,36.73,18.662719523156316
182,37.56,17.474163785429052
183,37.14,17.524280299059367
184,37.56,17.99073094679591
185,36.22,17.660452995322625
186,35.87,18.537882834887068
187,34.92,17.925222453291898
188,38.31,17.087829001953413
189,35.96,17.359677416357705
190,35.77,18.329132549032433
191,36.71,17.59562161448126
192,35.6,17.97108789138822
193,34.15,19.047506398476422
194,35.62,18.45360669354368
195,31.33,19.64996437655803
196,38.79,16.71962619199366
197,36.21,16.940067886522783
198,35.96,17.95044289147206
199,40.02,15.873235334990778
200,33.9,19.211715175902427
201,36.36,17.396850289635754
202,40.59,15.580818335376355
203,36.56,17.19844178988318
204,34.23,18.995186232306345
205,36.84,16.897171360911276
206,37.3,16.426502975374895
207,35.48,18.02081019266336
208,34.88,18.080530965654734
209,34.55,17.141397259266814
210,34.18,17.778852606397308
211,30.14,19.42628116753179
212,30.58,17.828729623840278
213,37.5,17.657009939398005
214,32.74,19.257009113566927
215,37.36,16.197234331823438
216,34.03,18.225506851662594
217,35.67,17.401755658553544
218,36.52,17.177590052158074
219,35.61,17.968803521659428
220,34.44,18.70311204051347
221,36.92,16.940885455016808
222,33.58,19.148462079237582
223,34.49,18.36000816993282
224,34.49,17.132130632236024
225,35.14,18.487844655340435
226,34.09,18.325989741348227
227,32.87,18.719324239939862
228,35.76,18.32382056231724
229,31.35,19.495319951208796
230,35.97,17.99969721967566
231,34.38,18.324726464534205
232,32.77,18.85940349003647
233,35.98,18.00443278751096
234,35.39,18.529919050012055
235,37.66,16.672264393297038
236,37.88,17.995154903473328
237,35.42,18.11197393991059
238,32.23,18.106824680213812
239,33.44,18.54794867364043
240,33.33,18.05051522810361
241,37.13,17.738463856828194
242,34.83,18.008917235636346
243,32.97,18.994975651471623
244,33.37,17.55372040337888
245,33.57,18.64738855711437
246,35.54,17.48051486655928
