trail,mean,std
0,47.91,9.425598124257144
1,45.21,13.19719288333698
2,47.33,10.190245335613854
3,45.71,12.254219681399539
4,45.59,12.90898524284539
5,43.5,15.55281325034156
6,45.43,12.089875929884466
7,44.47,13.9774496958494
8,44.6,13.778969482512105
9,44.08,13.528991093204239
10,44.58,13.259849169579567
11,43.45,14.421078323065863
12,43.67,14.654729611971685
13,43.65,14.274715408721807
14,42.36,15.384745691755853
15,41.91,15.980672701735694
16,39.33,17.127787364397086
17,43.35,14.792819203924582
18,43.41,13.859361457152334
19,43.63,14.3294486983973
20,41.9,15.762296786953359
21,40.45,17.423188571556004
22,44.04,13.757848669032526
23,43.2,13.381330277666718
24,40.16,17.576529805396742
25,41.92,15.49237231672414
26,44.97,12.246187161725079
27,40.92,17.101274806282728
28,39.16,18.12882787165238
29,38.58,17.912107637014675
30,38.97,18.447468661038556
31,39.98,17.039941314452925
32,39.68,17.26144837491919
33,40.75,15.818580846586713
34,44.02,14.015691206644062
35,37.61,18.663276775528995
36,41.02,16.356637796319884
37,41.61,16.20980875889657
38,40.5,16.593673493232295
39,39.44,17.159440550320973
40,36.4,18.992630149613287
41,37.28,18.066587945707955
42,41.43,14.507415345263954
43,36.12,19.391379528027386
44,39.41,16.946442104465454
45,37.99,16.78064063139425
46,39.77,16.718764906535416
47,36.34,17.742164467730547
48,39.12,17.393837989357042
49,37.16,17.916874727474113
50,35.9,18.88147240021287
51,38.04,18.544497836285572
52,38.24,17.76407610882144
53,38.78,17.3029361670209
54,37.49,19.110988985397906
55,36.61,18.435777716169166
56,37.35,17.959050643060163
57,38.92,16.60703465402538
58,35.05,19.164746280605954
59,36.93,17.79845779835994
60,36.57,18.506352963239415
61,36.9,17.899441332063976
62,33.35,19.705012052774805
63,34.41,19.3587680393149
64,34.13,18.585292572354085
65,33.3,19.63440857270725
66,36.42,17.550601129306074
67,35.99,17.6434095344409
68,33.91,18.584991256387504
69,34.8,18.708286933869715
70,34.08,19.288172541741744
71,34.36,18.585757988309215
72,33.9,19.47074728920284
73,36.57,18.252810742458276
74,33.94,18.721014929752084
75,35.2,18.828701495323575
76,37.01,17.925677114128767
77,28.85,19.71110093323049
78,33.64,18.536191626113492
79,39.13,16.891805705726085
80,34.46,18.584628056541792
81,36.31,17.20563570461725
82,33.82,18.570611190803593
83,34.7,18.86345673517979
84,33.04,18.95991561162655
85,34.37,19.271043043903987
86,35.12,18.066145133923847
87,34.9,18.411681074795954
88,29.68,20.261233920963445
89,33.25,19.38472336661011
90,33.6,18.76539368092233
91,33.22,19.564038437909485
92,29.97,20.779535605975422
93,32.51,20.319692418931933
94,30.68,19.646821625901726
95,32.18,19.06482625150306
96,34.21,18.69186721544962
97,34.37,18.263436149859647
98,27.97,20.1819003069582
99,34.71,18.9342520317017
100,33.49,19.383753506480616
101,34.16,18.827490539102662
102,30.9,20.215588044872707
103,32.22,19.331621763318257
104,33.35,18.600201611810558
105,33.01,19.42240716286219
106,31.94,19.406607122317904
107,32.48,18.730445803557384
108,32.03,18.873502589609593
109,31.31,19.808934852737554
110,32.92,19.347702706006203
111,33.22,19.401845273066158
112,31.08,20.005839147608878
113,29.86,19.871597822017232
114,33.21,18.615206149812035
115,29.64,19.295864841981054
116,27.72,19.523360366494284
117,33.06,17.803269362676055
118,28.15,19.823407880584007
119,31.94,18.988849359558362
120,29.56,20.264412155303194
121,29.42,19.001673610500735
122,28.21,18.994891418484073
123,31.55,18.935350538080886
124,23.28,19.720081135735725
125,31.91,18.51761053699964
126,32.49,18.10662585906054
127,28.9,19.788127753782057
128,31.32,19.044621287912236
129,27.07,18.825650055177373
130,34.94,18.264621540015543
131,27.01,19.98023773632335
132,29.16,19.59985714233652
133,29.74,18.849732093586905
134,30.87,19.19200614839418
135,28.54,20.218021663852277
136,28.07,19.060039349382254
137,30.91,19.51875764489123
138,25.21,19.70091114644193
139,27.11,19.70426096051308
140,29.06,19.314668001288553
141,28.3,19.348643363295523
142,28.45,17.82210705836995
143,30.19,19.334267506166345
144,27.49,18.25568130747248
145,28.09,19.423745776754796
146,31.0,18.650469162999627
147,22.06,17.87837800249228
148,29.46,19.280259334355442
149,28.63,19.51392067217656
150,27.92,19.37352833120493
151,31.12,18.415906168310045
152,27.5,18.614241859393577
153,26.89,18.04433151989843
154,26.65,20.082019320775498
155,30.13,18.615936720992586
156,30.1,19.217960349631273
157,27.36,18.80080849325369
158,25.99,19.777509954491236
159,24.74,17.949161540305994
160,26.8,20.746083967823903
161,25.24,19.481847961628283
162,27.92,18.921247316178707
163,26.96,18.78771939326325
164,28.35,20.445231717933655
165,25.52,19.227313904963427
166,22.68,19.114852863676457
167,24.62,18.12665440725343
168,27.13,18.76467692234534
169,28.66,19.794049610931065
170,25.24,19.821765814376878
171,26.47,19.29790403126723
172,27.34,19.139602921690933
173,24.09,18.34889369962124
174,27.95,18.33759798883158
175,25.93,18.492839154656593
176,26.52,19.669000991407774
177,21.65,18.634578074107285
178,24.8,17.926516672237256
179,29.89,18.985202132187062
180,24.11,19.663618690363172
181,24.43,18.60067471894501
182,24.91,19.652020252381174
183,23.03,18.661433492633943
184,21.02,18.4097691457552
185,24.27,18.51424046511225
186,27.54,19.24443815755607
187,22.9,18.461040057374884
188,24.26,19.436367973466645
189,24.38,18.3895513811512
190,25.66,18.972727795443646
191,24.97,18.87456224657938
192,27.07,19.026957192362623
193,26.47,18.901034363229964
194,23.12,18.8145050426526
195,24.31,17.79308573575702
196,26.84,19.341003076366032
197,26.25,18.78476776539971
198,25.16,18.719358963383343
199,26.19,19.615144659165786
200,26.92,18.82693814723998
201,24.82,18.636727180489604
202,27.8,19.01104941869333
203,23.57,19.431034455221372
204,22.59,18.651056270356374
205,22.19,18.71026189020346
206,23.48,18.680728037204535
207,24.81,19.63654501178861
208,25.64,19.70102535402662
209,23.05,18.898875627930888
210,25.86,19.66164794720931
211,26.19,18.736432424557236
212,24.1,19.4110793105381
213,23.81,19.575849917691947
214,27.08,18.751895904147933
215,22.55,18.622768322674265
216,24.28,18.84148614096033
217,22.36,18.90212686445628
218,25.85,18.824120165362316
219,23.2,18.935152494764868
220,25.96,18.8467079353398
221,21.86,18.449943089343122
222,21.9,18.86822726172229
223,21.8,18.517559234413163
224,23.0,17.999444435870792
225,24.95,19.51531449913119
226,23.85,18.998092009462418
227,21.44,19.63991853343592
228,22.32,19.893154601520592
229,22.89,18.34769467807877
230,23.22,19.14292558623159
231,24.17,20.36813933573708
232,23.62,18.919714585585048
233,19.95,17.552421485367763
234,21.2,18.107457027423813
235,22.48,17.995821737281126
236,22.44,18.342475296426052
237,22.63,17.512084399065692
238,22.6,18.690639368411126
239,20.48,16.548401735515128
240,21.32,19.032015132402552
241,23.66,19.015898611425122
242,22.7,18.371445234384804
243,23.67,17.504316610482107
244,26.42,18.29599956274595
245,20.01,17.8960861642986
246,21.41,17.03942193855179
247,21.3,18.33875677356565
248,21.47,17.583773770155254
249,22.45,17.162386197729035
250,21.13,17.779569736076297
251,24.22,19.426569434668593
252,19.82,16.92830765315895
253,20.65,17.911658214693578
254,19.24,18.30962588367113
255,22.91,18.913537479805306
256,21.83,17.874034239644946
257,23.37,18.21409069923613
258,24.78,18.717681480354344
259,19.29,17.532994610162866
260,19.77,16.90435151077971
261,21.25,18.943270572950173
262,22.19,18.30393127172411
263,22.11,17.694007460154413
264,22.85,18.501553988787002
265,19.86,16.814886261881167
266,20.49,17.273387044815504
267,18.94,18.16194923459484
268,21.52,17.9228792329804
269,22.68,17.626616237951055
270,21.73,17.68550536456338
271,20.87,19.15549790530123
272,20.75,17.656939145842916
273,20.93,17.636470735382407
274,22.83,17.739253084614358
275,20.21,18.539846277679867
276,23.14,17.468268374398193
277,22.32,17.452724715642542
278,21.1,17.371528430164105
279,19.91,18.194007255137617
280,23.56,19.13965516930752
281,20.85,16.13714658791944
282,19.75,18.292279792305823
283,17.75,16.285192660819213
284,21.1,17.10292372666147
285,19.87,15.658642980794989
286,20.93,17.581953816342484
287,22.47,18.713874532015005
288,22.25,18.585679971418855
289,17.63,16.785502673438174
290,21.67,17.910362922062745
291,21.24,17.209950610039535
292,17.26,16.510372497312108
293,17.22,16.4945930534827
294,18.1,17.281492991058382
295,21.29,17.63479231519328
296,21.25,18.091641716549663
297,21.73,17.436659657170583
298,21.43,18.229237504624273
299,18.86,16.669745049040195
300,19.44,16.69689791548119
301,21.63,16.592561586445896
302,19.86,17.45566956607509
303,23.36,18.25131228158677
304,19.76,17.254054595949324
305,17.78,16.235504303839775
306,20.52,17.772158000648094
307,21.23,17.983801044273143
308,15.86,16.77916565267773
309,20.17,15.860677791317745
310,19.54,17.80135949864504
311,19.34,15.970735737592053
312,20.59,18.03501871360271
313,19.19,17.462929307536005
314,19.36,16.77469522822993
315,18.21,16.49078227374311
316,19.35,16.144581134238198
317,16.79,15.261254863214885
318,18.5,16.4173688513111
319,18.42,17.173339803311407
320,19.42,17.93330978932779
321,20.27,17.016965064311552
322,16.87,16.097611624088838
323,16.23,15.239983595791688
324,17.19,16.08396406362561
325,19.34,16.944745498236315
326,17.83,15.977518580805965
327,15.95,13.957345736206442
328,19.12,17.028376317194784
329,19.88,17.107472051708864
330,20.43,16.513179584804377
331,18.79,17.335105999099056
332,18.12,15.951977933786145
333,19.37,16.168892973855687
334,21.42,16.782240613219678
335,19.03,17.649053799000104
336,16.9,16.038391440540416
