trail,mean,std
0,45.56,11.684451206624967
1,45.6,12.20983210367776
2,44.44,13.885474424736085
3,43.52,13.451750815414334
4,43.51,14.637277752369123
5,41.4,15.737217034787305
6,43.78,13.386246673358428
7,41.79,16.04885977258197
8,41.96,15.89271531236875
9,40.82,15.836274814488426
10,40.11,16.650462456040064
11,39.47,16.753778678256438
12,40.84,16.616088589075343
13,37.89,17.978261873718484
14,38.22,17.52345856273813
15,40.73,15.244576084627603
16,37.2,18.439088914585778
17,38.38,18.12058497951983
18,39.27,17.31638241665967
19,36.22,18.822104026914737
20,37.3,18.458331452219625
21,36.98,18.335201116977153
22,34.01,20.400242645615762
23,37.46,18.254544639623305
24,37.28,18.275163473961044
25,33.0,19.750443033005613
26,36.67,16.892042505274492
27,34.97,18.441504819292817
28,32.47,19.27820271705845
29,37.0,18.4499322491981
30,33.59,18.954732918192235
31,33.86,19.32201852809379
32,31.61,17.037543837067595
33,33.58,19.414520339168817
34,32.2,20.24993827151085
35,33.46,19.22052028432113
36,31.6,19.174983702731016
37,33.5,18.820467581864165
38,34.14,18.946778090218924
39,31.84,19.298559531737073
40,31.18,19.87429495604812
41,29.06,19.22593040661492
42,32.47,18.514024413940902
43,30.4,19.324595726689868
44,32.99,17.98860472632606
45,24.45,19.017031839906043
46,31.48,20.234861007676827
47,29.62,19.800393935475125
48,25.54,19.734953762296986
49,28.94,18.55684240381429
50,28.82,19.47325345185032
51,26.27,19.63764497082071
52,28.38,19.53140035942124
53,25.03,19.46404634190948
54,25.41,19.169295761712267
55,22.69,19.078624164231552
56,30.09,19.16668724636576
57,25.07,20.19071816454284
58,26.07,18.705215850131214
59,28.09,18.968972033296897
60,28.51,19.702535369845172
61,26.53,19.894951620951478
62,28.9,19.829019138626087
63,27.53,19.508180335438777
64,27.25,18.76772495535887
65,25.26,19.92567188327661
66,24.82,18.255618313275505
67,24.66,19.202718557537626
68,24.26,18.996115392363777
69,24.55,18.970173958084835
70,23.08,17.404413233430187
71,24.95,19.30356184749332
72,24.19,18.562163128256362
73,25.66,19.88025150746338
74,21.77,19.01728424355065
75,22.81,18.726823008722008
76,20.68,18.927693995835835
77,23.73,17.934243781102122
78,22.47,17.644520395862283
79,18.84,18.978261248070115
80,20.29,17.514162840398622
81,21.1,18.63840121898871
82,20.95,17.587140188217074
83,22.2,17.574982219052178
84,24.25,17.790095559046332
85,24.81,17.97815062791499
86,23.99,18.118772033446422
87,22.39,18.779187948364534
88,25.93,18.775651786289604
89,25.2,16.8546729425403
90,21.58,17.963396115434307
91,23.29,18.597470258075422
92,21.69,16.812313939490902
93,19.76,17.769141791319015
94,21.44,17.231552454726764
95,18.82,17.750707028172144
96,21.38,16.858101909764333
97,21.94,17.947601511065486
98,22.2,17.777513886930315
99,18.26,16.968570947489948
100,21.78,17.983648128230264
101,21.33,17.00356139166146
102,22.31,18.632066444707633
103,20.38,16.889511538229875
104,19.69,17.555452144561816
105,18.4,17.34646938140439
106,16.77,16.028633753380223
107,21.42,18.406075084058518
108,20.01,18.106073566623994
109,20.58,16.838159044266096
