trail,mean,std
0,43.04,15.161081755600408
1,41.97,15.154177641825363
2,45.1,12.393950137062845
3,43.3,14.374630430031926
4,43.67,13.359681882440167
5,42.57,14.72022757976249
6,40.49,16.74783269560572
7,38.72,17.803977083786624
8,40.88,16.04635784220207
9,42.68,14.711818378433032
10,38.29,16.83525764578613
11,39.2,16.989408465276238
12,37.37,16.830124776721043
13,38.71,17.815327670295606
14,39.26,18.11387313635602
15,36.53,18.280292667241415
16,39.03,16.52540771055285
17,38.88,16.815040886063873
18,37.97,16.84188528639238
19,39.14,17.747123710618588
20,34.86,18.794158666990125
21,40.87,15.842761754189198
22,34.91,18.775033954696326
23,36.68,18.02824450688419
24,38.44,16.260578095504478
25,36.69,18.309939923440492
26,38.45,15.81478738396442
27,33.61,18.504537281434516
28,36.16,18.231138198148795
29,37.8,16.04431363443136
30,33.77,18.860994141348964
31,33.36,18.827384311156976
32,31.87,19.30836865196022
33,34.97,18.25785036634927
34,32.74,19.665004449529107
35,33.0,18.923530326025322
36,33.72,17.522031845650783
37,32.34,19.621528992410354
38,33.61,18.938793520179683
39,31.39,18.874265548624663
40,28.85,20.097947656415062
41,32.25,18.5366528801723
42,31.21,20.113326428017825
43,34.2,18.15433832448872
44,30.96,18.874278794168532
45,28.23,19.783758490236377
46,27.97,20.330988662630247
47,30.68,19.488396547689593
48,31.88,19.891344851467434
49,29.97,19.962692704141897
50,29.41,18.837778531451107
51,32.12,18.146779328575086
52,29.9,19.31294902390621
53,28.98,19.548391238155638
54,29.11,19.36176386592916
55,30.94,18.973044036210947
56,29.32,19.31055669834508
57,29.45,19.90395689304014
58,28.15,18.953825471392314
59,27.76,19.574023602724093
60,26.75,19.750632901251542
61,25.67,19.19065136987278
62,27.74,19.786672282119596
63,25.15,18.658711102324293
64,28.51,18.63678888650081
65,27.57,19.778399834162514
66,23.55,18.343050455145136
67,24.85,18.832617980514556
68,25.46,18.97019767951825
69,26.2,19.4566184112245
70,25.92,20.196375912524505
71,23.96,18.955168160689052
72,27.27,19.63968176931592
73,28.86,18.46457148162394
74,25.73,19.347793155809782
75,25.86,19.118064755617926
76,26.92,18.847641762300125
77,24.02,19.576506327738873
78,27.02,18.851514528016043
79,25.2,19.29559535230774
80,25.82,19.21789790793988
81,25.72,19.157285820282585
82,22.14,19.835836256634106
83,25.28,19.184410337563147
84,26.94,19.826154443058286
85,26.33,18.640844937931327
86,25.32,18.69538980604577
87,24.6,19.010523401526854
88,24.46,19.012848287408172
89,26.44,18.94746421028419
90,21.19,17.453191685190422
91,23.07,19.091492869862225
92,21.85,19.237658381414303
93,25.44,19.171499680515343
94,24.08,19.779120303997342
95,24.52,17.740620056807487
96,23.36,18.200835145673953
97,23.19,17.566271659062995
98,21.67,18.10362118472434
99,25.85,18.81933845808614
100,21.57,17.98624752415022
101,22.59,18.259296262452175
102,20.3,17.14730299493189
103,22.54,18.925865898288514
104,23.64,17.358294847132882
105,23.12,18.653299976143632
