trail,mean,std
0,43.85,13.119737040047715
1,45.5,12.867400669909987
2,42.77,14.942459636887094
3,40.29,16.104219943853234
4,42.14,15.371415029202755
5,43.61,13.557946009628441
6,41.01,15.87103966348772
7,39.58,16.36592802134973
8,41.3,16.473918780909408
9,43.02,14.514806233636053
10,39.76,16.697377039523293
11,37.01,17.9763706014312
12,38.47,17.68697543391748
13,39.68,15.905269567033441
14,34.15,18.332143900809854
15,35.65,19.040154936344404
16,36.16,17.639002239355836
17,38.9,17.315599902977652
18,37.05,18.103245565367544
19,37.08,16.871680414232607
20,38.68,16.458359578038156
21,31.22,19.530273935610833
22,34.66,18.557057956475763
23,33.51,19.036541177430315
24,34.26,18.868820842861375
25,33.9,19.097905644337015
26,29.82,19.751648032506058
27,39.76,15.238188868759952
28,38.14,17.03233395633141
29,31.55,19.704504561140322
30,34.31,19.225345250476
31,36.18,18.347959014560715
32,32.2,19.626003159074443
33,34.46,19.04490483042644
34,33.44,18.03292544209064
35,32.54,20.050645874883937
36,35.19,17.876070597309695
37,31.9,19.15907095868691
38,33.25,19.023340926346243
39,33.51,18.455619740339248
40,28.94,19.252438806551236
41,31.1,19.27615106809447
42,31.81,18.58585214618906
43,31.01,19.6237076007568
44,30.92,19.038739454071006
45,33.27,18.857282412903512
46,31.67,19.60971952884589
47,30.57,19.3877564457572
48,30.74,18.576662778873924
49,29.2,19.124330053625407
50,32.01,19.066984554459573
51,27.82,19.622120170868385
52,30.01,19.24083937877971
53,31.98,19.15149080359019
54,29.62,19.00725124787906
55,28.49,19.468176596692356
56,29.96,19.252490747952596
57,29.72,18.913000819542095
58,27.5,18.928021555355436
59,29.03,19.604823386095575
60,30.03,19.257961989784892
61,28.79,19.215251754791037
62,26.61,18.5077794454116
63,24.89,19.189525788825524
64,32.14,19.082987187544823
65,30.86,19.920351402522993
66,26.91,18.649447713002118
67,28.21,18.106515401920937
68,25.8,19.103402838238004
69,26.88,19.70851592586311
70,26.18,19.591518573096877
71,25.36,19.59924488341324
72,29.19,18.679237136457157
73,25.91,19.88119463211403
74,29.82,18.45772467017536
75,30.8,19.45713236836302
76,26.0,19.11857735293084
77,29.87,18.701152370910187
78,27.45,19.284384874815167
79,23.89,19.000997342244965
80,25.85,19.724287059359085
81,25.17,19.031581647356585
82,20.81,18.51415404494626
83,24.71,19.297302920356515
84,23.67,18.99687079494936
85,29.32,19.36743658825298
86,25.54,18.609363234673022
87,25.56,18.333204848034622
88,24.54,18.730413770122645
89,26.04,18.25700961274875
90,23.16,18.91175295946941
91,24.68,18.269033909870547
92,25.22,18.925422056059944
93,28.48,18.851249295471113
94,24.4,19.214577799160725
95,25.51,19.10261500423437
96,24.42,18.829859266601012
97,21.85,17.61668243455617
98,22.22,19.16954876881561
99,23.79,19.689233098320514
100,23.14,19.617859210423543
101,24.66,19.082043915681567
102,22.93,18.92366507841438
103,25.08,18.39058454753409
104,21.85,18.357764025065798
105,21.7,18.81887350507463
106,25.18,18.714903152300842
107,24.83,18.9663148766438
108,21.96,18.50455079162961
109,24.29,18.590478745852668
110,24.56,19.5521456623052
111,20.87,17.740155016233647
112,24.35,20.073054077543855
113,22.97,18.144671394103565
114,22.73,19.201486921590217
115,22.69,18.909095694929462
116,20.66,17.831556297754826
117,21.04,18.362418141410465
118,24.76,18.694448373781988
119,22.46,17.991898176679417
120,23.53,18.825225098255796
121,21.98,17.981090067067676
122,22.51,18.701601535697414
123,21.0,18.087011914630896
124,21.09,18.10806174056186
125,21.78,17.922935027500376
126,21.2,18.896031329355907
127,20.71,17.68971169917701
128,22.51,18.123186805857294
129,20.48,17.81711536697229
130,23.56,19.897396814658947
131,17.7,15.738805545529814
132,23.36,17.49829705999987
133,22.93,17.721317671098838
134,22.98,18.068746497751302
135,22.21,18.699355603870423
136,21.97,17.690367435415236
137,20.72,18.38209998884785
138,23.99,18.879880825895068
139,21.48,17.210159790077487
140,19.69,18.21191642853657
141,20.49,17.890497477711456
142,20.77,17.56750124519705
143,20.33,17.913712624690618
144,20.43,18.678466211121297
145,20.32,17.36368624457376
146,21.72,17.6187854291946
147,20.25,17.889312451852362
148,19.38,15.679783161765982
149,20.08,16.676738290205314
150,17.9,16.671232707871365
151,21.93,17.285979868089626
152,21.92,18.325217597616685
153,23.57,18.6468522812833
154,21.38,18.343816396813402
155,20.85,17.814811253560894
156,20.2,17.90642342847952
157,21.65,18.11539400620367
158,17.74,17.722087913110013
159,21.02,18.26635157879099
160,17.01,16.970854427517782
161,18.23,16.884226366641734
162,18.66,16.437895242396458
163,22.02,16.646909623110226
164,18.93,16.984849130916647
165,18.86,16.444464114102352
166,19.26,16.465491186114065
167,22.17,18.502461998339573
168,19.51,17.324834775546922
169,17.68,17.7526786711189
170,23.07,16.993678236332478
171,20.31,17.325527408999704
172,23.1,19.011838417154717
173,18.28,17.661868530820858
174,19.05,16.124748060047327
175,18.69,17.222482399468433
176,17.07,16.313954149745552
177,20.94,18.11895140453774
178,20.21,16.45131909604819
179,19.33,16.499730300826133
180,23.3,19.039170149982905
181,18.95,17.23332527401488
182,18.28,17.19015997598626
183,19.56,18.0888473927998
184,20.26,17.685372486888706
185,22.97,18.179909240697548
186,21.49,17.827223563976528
187,18.19,17.190517735077094
188,19.71,16.512598220752544
189,20.26,16.805725214937915
190,17.46,15.917550062745214
191,18.6,16.892601931022938
192,19.6,18.718974330876147
193,20.17,18.104173551974142
194,16.89,15.82017382963917
195,17.66,16.33659695285405
196,17.03,15.652766528636398
197,17.34,16.43363623791156
198,18.65,17.136146007781328
199,18.83,17.627850124164315
200,19.16,17.40098847766988
201,20.32,17.193533668213753
202,17.54,16.601457767316703
203,19.21,16.82753398451478
204,22.29,18.532293436053724
205,19.13,16.889437527638393
206,16.75,17.0401731211863
207,17.28,15.689537915439068
208,16.99,16.50787387884945
209,17.59,16.608488793385142
210,18.95,16.564646087375372
211,18.21,17.371410420573223
212,20.4,17.681628884240272
213,21.74,17.17825369471531
214,18.07,16.695661112995797
215,16.97,15.533483189548953
216,17.21,15.439750645654867
217,18.71,16.972504234791046
218,17.29,15.874693697832408
219,19.06,16.73249533094212
220,18.97,17.624673046612806
221,18.4,16.630694513459137
222,16.78,17.175901723053727
223,16.44,16.853676156850767
224,18.49,15.96527168575593
225,19.58,17.427667658066017
226,16.67,15.110959598913636
227,16.92,16.952687102639512
228,15.95,15.098592649647854
229,15.68,15.262948601105885
230,18.0,16.059887919907787
231,16.42,15.491404068063037
232,17.37,16.682119169937607
233,15.47,15.868493942400459
234,15.46,15.277054689959057
235,15.38,15.093561541266526
236,15.61,14.803982572267508
237,15.3,15.668758725565983
238,14.25,14.646757320308136
239,18.22,17.36812022068019
240,16.0,15.466091943344964
241,18.83,16.918661294558735
242,17.31,15.832684548111224
243,18.99,16.79136385169471
244,15.99,14.941549451111156
245,16.04,16.727175493788543
246,17.69,15.118660654965437
247,16.15,16.227368856348825
248,17.73,16.82667822239434
249,17.05,16.272906931461264
250,16.17,16.020646054388692
251,20.09,16.97120797114926
252,16.13,14.306400665436431
253,14.88,14.37308595952866
254,16.7,15.8590668073503
255,16.48,15.652143623159098
256,19.38,16.337551836184023
257,14.16,14.553157732945794
258,17.63,15.5574130240217
259,15.6,14.70510115572144
260,16.38,15.351729544256571
261,15.56,14.509527904104948
262,16.83,16.185830222759655
263,14.79,13.868882435149564
264,18.71,16.95481937385356
265,14.78,14.788225045623294
266,17.77,15.772669399946222
267,16.56,16.0855960411792
268,14.98,16.44626401344694
269,16.19,16.394325237715645
270,14.3,14.911405031049224
271,17.58,16.970668814162867
272,17.78,15.082161648782312
273,17.96,15.01127576190645
274,16.02,15.030622076281475
275,14.19,13.62108292317465
276,15.3,15.647683534632215
277,15.02,14.917090869201006
278,18.45,15.460514221719794
279,17.29,15.826746349139485
280,14.63,14.232817711191274
281,16.67,15.975640832217033
282,16.98,16.735578866594366
283,16.36,15.032311864779814
284,15.76,15.00874411801334
285,15.8,14.728883189162717
286,17.87,16.55032023859357
287,16.16,16.87644512330722
288,14.99,15.084757207194288
289,15.74,15.548388984071627
290,13.76,13.153037671960043
291,16.62,14.953113388187761
292,15.3,14.24183976879392
293,15.51,14.767189983202629
294,15.5,14.664583185348297
295,15.57,15.573859508805128
296,18.76,16.621744794094273
297,16.05,14.42731783804599
298,16.02,16.08662798724456
299,16.33,16.14995665628859
300,13.93,13.828416395234852
301,15.55,13.867497971876544
302,15.57,15.231057087411891
303,13.51,13.615795973794555
304,14.91,15.30496324726067
305,16.67,16.62050239914546
306,18.29,17.108649859062517
307,13.38,13.116996607455532
308,14.05,13.463561935832585
309,16.09,14.931239064458111
310,16.3,14.972975656161339
311,16.77,16.30205815227022
312,13.8,13.812313347155143
313,16.36,15.502593331439742
314,15.6,15.312086729116967
315,16.6,16.332176829804403
316,14.69,14.683797192824475
317,14.11,14.872050968175165
318,14.6,14.02854233340014
319,15.94,15.209089387599777
320,17.45,15.801503093060486
321,15.9,16.152089648091973
322,16.66,15.090540083111676
323,16.11,15.138622790729677
324,12.3,12.855738018488085
325,15.96,15.215071475349697
326,16.76,15.943726038790306
327,14.13,13.910898605050646
328,14.25,15.070749815453775
329,16.0,14.885563476066332
330,15.58,14.882325087162956
331,15.4,15.173661390712525
332,15.99,16.45447963321843
333,14.98,14.431202306114342
334,13.68,12.652177678170666
335,14.65,13.585562189324373
336,15.75,15.365139114241693
337,18.63,16.84794052696056
338,15.62,15.304104024737942
339,15.24,15.30367276179153
340,15.37,14.929604817274972
341,16.6,15.337535656030273
342,15.32,15.636419027386033
343,14.71,14.401593661813958
344,13.81,14.854423583565941
345,15.02,14.25971949233224
346,13.84,14.176544007620475
347,14.59,14.874202499630018
348,14.65,14.446712428784616
349,12.47,13.067865166124113
350,14.33,14.087622226621496
351,11.47,12.381805199566013
352,16.59,14.42088416152075
353,17.14,15.853718806639664
354,11.28,12.297219197851193
355,15.44,13.672834380624966
356,13.66,12.362216629714913
357,16.07,15.238277461708071
358,15.82,14.829956169861054
359,14.78,15.196433792176373
360,14.23,13.941201526410838
361,14.31,13.158795537586258
362,17.18,16.485981924046865
363,13.25,14.36340836988213
364,14.42,13.530838850566507
365,16.21,15.974539116982374
366,15.4,13.700364958642522
367,14.22,13.321846718829942
368,14.77,15.10155952211559
369,16.34,15.868976022415566
370,14.89,13.77961900779554
371,13.95,13.764719394161292
372,13.32,13.632226523939512
373,15.34,14.019429374978143
374,16.33,15.055268180939189
375,16.87,14.636020634038474
376,14.13,14.129157795141229
377,15.12,14.42101244712035
378,15.3,15.574016822900898
379,12.4,12.12765434863642
380,12.53,12.891435141209064
381,12.63,13.493446557495975
382,16.12,15.215308081008416
383,16.77,15.661963478440368
384,14.48,12.800374994507
385,14.22,15.33074036046531
386,13.57,14.094151269232212
387,17.6,15.777832550765647
388,14.29,13.867440282907292
389,15.23,14.569732324239862
390,13.48,12.329217331201525
391,14.3,14.66526508454587
392,12.63,13.173955366555633
393,12.55,13.087685051222772
394,11.74,13.160258356126603
395,12.73,12.926604349170747
396,14.35,14.391924819147711
397,17.06,15.948554793460126
398,14.42,15.255281052802664
399,13.45,12.972567209307496
400,12.26,11.366283473501797
401,13.39,13.112509294562956
402,13.32,13.71559696112422
403,13.49,13.47404542073389
404,13.56,13.486526609917023
405,14.0,13.502592343694598
406,13.46,13.087719434645594
407,13.4,12.634080892569907
408,13.44,14.269071448415978
409,13.47,13.67878284058929
410,14.23,13.93187352799328
411,14.25,14.189696966461264
412,13.2,13.74699967265585
413,12.08,11.492327875587257
414,14.17,14.56163108995692
415,14.48,14.105658439080395
416,14.27,14.29325365338487
417,14.04,14.414520456817145
418,13.48,13.235165280418679
419,13.27,12.685310402193556
420,16.33,15.844276569158977
421,14.65,14.817135350667481
422,15.03,14.2115833037702
423,13.85,12.650197626914762
424,15.34,13.625138531405836
425,13.38,13.597632146811439
426,13.28,12.70754106820041
427,15.22,13.790997063301841
428,13.06,13.367737280482439
429,14.66,13.175902246146181
430,14.5,14.544758506073588
431,13.42,13.225112475892217
432,11.65,11.18156965725295
433,13.57,13.240283229598981
434,13.59,13.854309798759372
